AT,SR,RH,WV,AP
0.256697621,-1.033077301,-0.138389424,0,-0.713994133
0.013447489,-1.020313968,0.100682902,0,-0.933537783
-0.051100458,-0.86333391,0.182656737,0,-1.167399498
-0.074110605,-0.554119686,0.514805775,0,-1.07480935
-0.054088789,-0.157211517,0.643714496,0,-0.815175119
-0.082776765,0.800867097,0.701896453,0,-0.405678484
0.029584476,1.320234804,0.596635416,0,0.199498361
0.25370929,0.731530413,0.287413097,0,0.82281142
0.800573837,0.031219791,-0.772046445,0,1.124445305
1.32383057,0.280359598,-1.090280839,0,0.953583073
1.767896536,0.07726271,-1.661502204,0,0.470587042
1.862626624,-0.159090423,-1.871159117,0,-0.052499569
0.230699142,-1.033077301,-0.164055814,0,-0.125998965
0.138359719,-1.00785795,-0.311709652,0,-0.587995168
-0.084569763,-0.610230117,0.10371096,0,-0.913492493
-0.286879762,-0.158744206,0.801029278,0,-0.659585489
-0.30600508,0.3500814,0.699228879,0,-0.405678484
-0.473052775,0.864781018,0.745442799,0,-0.110726363
-0.421354651,1.894121903,0.88221005,0,0.389451345
0.197229837,1.737515292,0.418989393,0,1.16644496
1.010952329,1.587813564,-0.950701821,0,1.324898203
1.536002061,0.609988933,-1.306426447,0,1.173126723
1.909543419,-0.325659513,-1.558548258,0,0.872447376
2.159069045,-0.353520225,-1.793078499,0,0.360815217
0.149715376,-1.033077301,0.362105175,0,0.041045117
-0.129693559,-0.999008031,0.57046435,0,-0.506859471
-0.103695081,-0.436297116,0.5566939,0,-0.784629916
0.041238966,-0.461185811,0.414158921,0,-0.765539164
-0.129992392,-0.244127447,0.491013897,0,-0.434314613
-0.35830087,1.185171425,0.527350583,0,-0.207134661
0.209780826,2.119890144,0.174870304,0,0.245316166
0.198724002,0.737525018,0.388708821,0,1.125399843
0.708234413,1.051205047,-0.364195977,0,1.4060339
1.556621544,1.238726078,-1.189557858,0,1.257126033
2.018916328,0.409432263,-1.692864225,0,0.830447721
2.067626121,-0.474085298,-2.03099728,0,0.29972481
0.475144607,-1.033077301,0.046682549,0,-0.108817288
0.466478447,-1.015840382,-0.064202023,0,-0.580358867
0.441974134,-0.819411081,-0.075665382,0,-0.743584799
0.32632573,-0.546868587,0.108613528,0,-0.753130175
0.201114667,-0.055906203,0.463977672,0,-0.294952122
0.277018271,1.000816915,-0.095708237,0,0.238634403
0.515487073,0.091788248,-0.516031417,0,0.650040113
0.783540351,-0.105228454,-0.727418649,0,1.076718425
0.950886879,0.441264741,-0.637009512,0,1.351625257
1.534209063,-0.159347168,-1.220271009,0,1.155945046
1.394952845,1.566204201,-1.264682515,0,1.080536575
1.621169491,-0.257536533,-1.631365825,0,0.58322248
0.010459158,-1.033073411,0.388853014,0,0.489677794
-0.054387622,-1.017948802,0.49793517,0,-0.167044082
-0.166450029,-0.844288106,0.711052721,0,-0.438132763
-0.249525627,0.003650835,0.857048337,0,-0.441950914
-0.237572303,0.127751984,0.881344891,0,-0.162271394
-0.283891432,0.619418473,0.791007851,0,0.088771998
-0.337083721,0.11077959,0.718911251,0,0.440041838
0.349335877,-0.338796294,0.036372735,0,0.854311161
0.80953883,0.142277522,-0.701968549,0,1.451851706
1.270339448,-0.506800822,-1.217891822,0,1.401261212
1.338174558,-0.338169992,-1.315078039,0,0.922083332
0.982563186,-0.103384559,-0.471547815,0,0.489677794
-0.323038566,-1.033073411,0.360879533,0,-0.021954365
-0.425239481,-1.019819928,0.491013897,0,-0.666267252
-0.614101991,-0.762814391,0.554458905,0,-1.168354035
-0.722279569,0.230784492,0.578971749,0,-1.278125861
-0.58003502,1.626426441,0.812204251,0,-0.94690131
-0.511004577,1.895973578,0.757555028,0,-0.582267942
-0.256099955,1.686349145,0.50218887,0,0.096408299
0.594379008,2.024190426,-0.495844369,0,0.589904243
1.192642846,2.812883536,-0.94731328,0,0.73499396
1.408998,2.28416798,-1.065047029,0,0.878174602
1.774470864,1.810528096,-1.674695881,0,0.558404502
2.059856461,-0.300965322,-2.047002726,0,-0.010499914
-1.100303422,-1.033077301,0.077179411,0,-0.315951949
-1.130784397,-0.989959718,0.6393887,0,-0.597540544
-0.692993926,-0.502105503,0.374073211,0,-0.932583246
-0.731842227,0.464492374,0.462896223,0,-1.024218856
-0.938634723,1.513637627,0.548691177,0,-0.885810903
-1.092832595,1.652929517,0.655105759,0,-0.242452553
-0.600953336,2.217519338,0.450135124,0,0.155589631
0.456915788,1.245467577,-0.411779733,0,0.598495082
1.240157306,1.255523419,-1.283499728,0,0.796084367
1.768793035,1.006947672,-1.86157027,0,0.64335835
2.381400861,1.437131537,-2.611591203,0,0.010499914
2.339863062,-0.297802691,-2.890244564,0,-0.505904934
-0.616492656,-1.033077301,-0.692019219,0,0.06395402
-0.900384088,-1.00265692,-0.461526387,0,-0.361769754
-1.132577395,-0.724438808,-0.262395577,0,-0.376087819
-1.314566745,0.662695549,-0.144950215,0,-0.328360938
-1.420951323,1.898976715,-0.118851246,0,0.010499914
-1.394952845,2.287361731,-0.144445539,0,0.253907004
-0.965828534,1.876632129,-0.30601402,0,0.574631642
0.317061904,3.371731607,-1.077375547,0,1.156899584
1.598159343,2.602940117,-2.083051026,0,1.171217648
2.182676859,1.892219656,-2.358604233,0,0.81899327
2.5361964,1.863005198,-2.487729244,0,0.338860852
3.047798643,-0.356130465,-2.889956177,0,-0.419996549
-0.046916794,-1.033077301,0.726697683,0,-0.146044254
-0.049307459,-0.99740143,0.586686085,0,-0.620449447
0.081880266,-0.522707336,0.583153352,0,-1.036627845
0.075007105,0.765055073,0.458570427,0,-1.064309436
-0.311384075,1.668377002,0.622878579,0,-0.787493529
-0.604838166,2.432224208,0.57450176,0,-0.429541925
-0.153301373,0.984735348,0.153746,0,0.1040446
1.142438887,2.613147672,-0.954883423,0,0.29972481
1.885636772,3.369525935,-1.789257379,0,0.351269841
2.440569812,0.716798702,-2.28888682,0,-0.051545031
2.675751451,0.31080332,-2.641727582,0,-0.633812973
2.828156325,-0.019825764,-2.675036212,0,-1.23039898
-0.232492141,-1.033077301,-1.525455919,0,-0.541222825
-0.318257236,-1.009822437,-1.254156412,0,-1.293398462
-0.512498742,-0.639946395,-1.4770791,0,-1.674258969
-0.601551002,0.494803833,-1.275064426,0,-1.322034591
-0.733635226,1.9196369,-0.705645476,0,-1.132081606
-0.577943188,2.467857288,-0.593318973,0,-0.939265009
-0.568679362,2.279184795,-0.63261162,0,-0.67103994
0.487994429,3.732430965,-1.844627569,0,-0.183271221
1.594872179,2.027889887,-3.171998078,0,-0.031499741
2.262764126,2.731662675,-3.515754668,0,-0.334088164
2.950080224,1.739153014,-3.672636871,0,-0.965992062
3.438971152,-0.365470534,-4.149411689,0,-1.380261385
-1.403917837,-1.033077301,-0.787475117,0,-0.765539164
-1.443961471,-1.002151211,-0.727418649,0,-0.897265354
-1.738610894,-0.638001357,-0.769018388,0,-1.294353
-1.721876241,0.370173633,-0.980982393,0,-1.238989819
-1.922990908,1.861690353,-0.808238938,0,-0.853356624
-1.791803183,2.585644847,-1.010253613,0,-0.732130347
-1.341760556,2.263437775,-1.186385607,0,-0.588949706
0,3.290942544,-2.112610632,0,-0.398042184
1.329209566,3.275779035,-3.120232719,0,-0.585131555
2.020410494,2.743406809,-3.396002215,0,-0.786538991
2.572952869,2.001001693,-3.799671081,0,-1.377397772
3.115633753,-0.173806574,-4.08618297,0,-2.237436159
0.277317104,-1.033077301,0.185684794,0,-0.569858954
0.175713854,-1.020111684,0.413870534,0,-0.999400878
0.101902082,-0.736023449,0.52720639,0,-1.372625084
-0.004781329,-0.301175386,0.588272211,0,-1.490987748
-0.039147134,0.829381342,0.729365258,0,-1.268580484
-0.060364283,1.699894384,0.652870765,0,-0.851447549
0.113855406,1.50279599,0.337448138,0,-0.384678657
0.399838669,2.124044743,-0.107964659,0,0.082090235
0.988241015,3.700368972,-0.941545552,0,0.106908212
1.553932046,2.659750762,-1.530430584,0,-0.056317719
1.939426727,1.649833018,-1.943688297,0,-0.53931375
2.444155809,-0.698919921,-2.694502294,0,-1.344943493
-0.279707768,-1.033077301,0.237161767,0,-0.863856538
-0.299729585,-1.021278706,0.352300038,0,-1.156899584
-0.218446986,-0.580778365,-0.02375583,0,-1.353534332
-0.233089807,1.181176319,0.242785302,0,-1.224671754
-0.267455612,0.921346588,0.506442569,0,-0.88294729
-0.336486055,2.439584228,0.696633401,0,-0.370360593
-0.172725524,2.219125938,0.502909836,0,0.008590838
0.932658061,2.035856759,-1.097202113,0,0.241498015
1.234180645,1.88927876,-1.508729507,0,0.379905969
1.733530731,2.619052805,-1.845132245,0,0.113589976
2.106175589,-0.678415339,-2.084781344,0,-0.453405365
2.394549517,-0.741181688,-2.399194619,0,-1.249489732
-0.075604771,-1.033077301,0.59613074,0,-1.053809522
-0.064547947,-1.008682645,0.508100791,0,-1.448033555
-0.109970576,-0.874576225,0.379264166,0,-1.671395356
-0.307200412,-0.082666023,0.737007497,0,-1.721031312
-0.820595654,0.784423753,0.663973641,0,-1.761121892
-1.192941679,0.093612693,0.417980041,0,-1.248535195
-0.695384591,0.129444167,0.233124357,0,-0.527859299
0.277317104,1.138568336,-0.484741493,0,-0.019090752
1.017227824,2.379766556,-1.490993744,0,0.028636128
1.286775268,1.134507098,-2.01297313,0,-0.23577079
1.481016774,0.868196503,-1.957026169,0,-0.560313577
2.022502325,-0.620441562,-2.236328398,0,-1.151172358
-0.178104519,-1.033077301,0.721939308,0,-1.001309954
-0.240560634,-1.022636342,0.861950906,0,-1.458533469
-0.268949777,-0.655580603,0.722227694,0,-1.695258796
-0.275822938,-0.121660128,0.421368581,0,-1.741076602
-0.421354651,0.270591622,0.536723141,0,-1.608395874
-0.662214118,0.825748012,0.683800206,0,-1.157854122
-0.330808226,1.15924408,0.593174779,0,-0.469632504
0.348140545,0.769162992,-0.210630218,0,-0.159407781
0.605136999,0.404161212,-0.293901791,0,0.236725327
1.226112151,0.645205775,-1.132313157,0,0.141271566
1.763115207,0.15790395,-1.598273485,0,-0.415223861
2.147115722,-0.199543305,-1.98031337,0,-1.066218511
0.051996957,-1.033077301,0.251653184,0,-0.656721876
0.005677829,-1.025079309,0.341413451,0,-1.164535885
-0.002689498,-0.841117696,0.434634355,0,-1.473806071
0.005080162,-0.275333622,0.484813589,0,-1.504351274
-0.023906647,1.434486286,0.772406928,0,-1.260944184
-0.051698124,1.476156762,0.745803282,0,-0.845720323
0.06873161,1.020026102,0.517329156,0,-0.280634058
0.630238978,1.317037163,-0.54501425,0,0.102135524
1.091637263,0.585687639,-0.812781024,0,0.220498188
1.59786051,0.955517,-1.513271593,0,-0.102135524
1.909543419,1.073697457,-1.711032568,0,-0.377996894
2.084061941,0.158195706,-1.953709725,0,-0.901083504
-0.332900058,-1.033077301,0.057497039,0,-0.660540027
-0.17332319,-1.018061615,-0.013373919,0,-1.204626465
-0.156588537,-0.816322362,0.140552322,0,-1.457578931
-0.307499245,-0.129237993,0.721002052,0,-1.389806761
-0.240560634,1.127170418,0.623815835,0,-1.036627845
-0.212171491,1.849918989,0.585244153,0,-0.62331306
-0.051100458,0.055995674,0.511777718,0,-0.017181677
0.387586512,0.159813977,-0.073718774,0,0.64335835
0.983758519,0.93927205,-0.838159027,0,0.73117581
1.71022175,1.326937402,-1.654941413,0,0.336951777
1.519267409,1.31110869,-1.605555242,0,0.062999482
1.701854424,0.055186539,-1.881180545,0,-0.564131728
0.153899039,-1.033077301,-0.523457367,0,-0.469632504
-0.085765096,-1.008196386,-0.163479041,0,-0.986037352
-0.255502288,-0.667523131,0.229735817,0,-1.286716699
-0.331107059,-0.502467279,0.404858459,0,-1.368806934
-0.570771194,-0.21761659,0.693965827,0,-0.963128449
-0.494269924,-0.355189067,0.675076517,0,-0.536450137
-0.097419586,0.467211536,0.294766951,0,0.016227139
0.14433638,-0.327791274,0.109046108,0,0.649085575
0.369357694,-0.122158058,0.094194208,0,1.008946254
0.554036541,-0.274901824,-0.029884041,0,1.049991372
1.202504338,-0.468938729,-1.069228632,0,0.635722049
1.116739242,-0.54281513,-1.365473563,0,0.329315476
-0.041537799,-1.033077301,0.112867228,0,0.244361628
-0.092638257,-1.020648514,0.274075226,0,-0.480132418
-0.142543382,-0.820227997,0.376452399,0,-0.905856192
-0.181690516,-0.137317677,0.50218887,0,-0.913492493
-0.140152717,1.225114708,0.407309744,0,-0.609949533
-0.121923899,0.930301539,0.373640631,0,-0.232907177
0.083972097,0.167115646,0.124618974,0,0.308315648
0.818204989,0.449371656,-1.047239169,0,0.790357142
1.47683311,-0.032865293,-1.62869825,0,0.92685602
1.637904144,1.397946818,-1.590559149,0,0.685358004
1.561701707,0.450340284,-1.57123726,0,0.374178743
2.04820197,-0.619118937,-2.037846458,0,-0.47154158
-0.037951802,-1.033077301,0.554891485,0,-0.167044082
-0.236974637,-1.012977287,0.53845346,0,-0.921128794
-0.668489613,-0.738007387,0.58509996,0,-1.132081606
-0.786229849,-0.273968206,0.502477256,0,-0.961219374
-0.854064959,0.522722896,0.496349045,0,-0.788448066
-0.650858461,0.88115045,0.464914927,0,-0.593722394
-0.226216646,0.079472272,0.28863874,0,-0.011454451
0.055881787,0.381365377,0.393250907,0,0.600404157
0.616492656,3.180900123,-0.437878702,0,0.890583591
1.362977705,2.10504951,-1.504475808,0,0.661494564
1.521658073,0.446150674,-1.679742644,0,0.119317201
1.768793035,-0.25060442,-1.787527061,0,-0.578449792
-0.425239481,-1.033077301,0.873125879,0,-1.208444615
-0.643387634,-0.982650268,0.759069057,0,-1.616986712
-1.047708799,-0.190207127,0.540760551,0,-1.90143892
-1.193838178,0.793732701,0.463040416,0,-1.974938316
-1.342059389,1.928506269,0.404714266,0,-1.624623013
-1.494165429,2.654888169,0.376380302,0,-1.231353518
-0.803263335,3.190792582,0.017483426,0,-0.727357659
0.237871136,2.928566565,-0.299885809,0,-0.117408126
0.840617471,2.86074701,-0.627276471,0,0.184225759
1.55423088,-0.333155687,-1.136566856,0,0.019090752
1.969011203,-0.064184281,-1.187539153,0,-0.395178571
2.119623078,-0.588418471,-1.352496174,0,-1.18649025
0.220538817,-1.033077301,0.781995776,0,-1.98162008
0.118935568,-1.020846908,0.835491453,0,-2.316662781
-0.010459158,-0.814342315,0.822153582,0,-2.755750082
-0.114154239,-0.626008258,0.862023002,0,-2.713750427
-0.053491122,-0.025318548,0.84594546,0,-2.35293521
-0.028389143,0.892171031,0.761808728,0,-1.777349031
0.120728567,1.088028491,0.660873487,0,-1.172172186
0.401034001,0.853589274,0.166002422,0,-0.730221272
0.719590071,1.678071067,-0.170039832,0,-0.355087991
1.14273772,1.333410486,-0.67586958,0,-0.267270531
1.400929507,0.091675436,-0.907155474,0,-0.550768201
1.542277556,-0.08825995,-1.233897267,0,-1.10249094
0.364277532,-1.033077301,-0.286908421,0,-1.299125688
0.1607722,-1.010121973,0.55308907,0,-1.849893889
-0.020619483,-0.557095593,0.769090484,0,-2.042710487
-0.042733131,0.151695392,0.675148614,0,-1.98162008
-0.006574328,0.477633045,0.619417942,0,-1.855621115
-0.070225775,-0.565167497,0.789205436,0,-1.539669166
0.144037547,0.852231638,0.609468611,0,-1.061445823
0.51907307,0.534751006,0.024404699,0,-0.459132591
0.842709302,0.449402776,-0.576376272,0,-0.094499223
0.756944206,0.719689027,-0.591732847,0,-0.006681763
1.177402358,1.402793851,-0.936210404,0,-0.335042701
1.374632195,-0.408020166,-1.052646414,0,-0.858129312
-1.057869124,-1.033077301,0.319640278,0,-0.762675551
-0.973897027,-0.946289744,0.475801514,0,-0.936401396
-0.613205492,-0.541150178,0.249490286,0,-1.197944701
-0.585712848,0.440790152,-0.05958784,0,-1.529169252
-0.428825478,0.670148931,-0.218705037,0,-1.464260695
-0.353220707,1.013805873,-0.098447908,0,-1.169308573
-0.230699142,-0.031422075,0.329373319,0,-0.713994133
0.43091731,0.248348177,-0.293469212,0,-0.311179261
0.807446998,-0.453355092,-0.529946061,0,-0.197589285
1.426927985,0.005257435,-1.220919879,0,-0.390405883
1.197424175,0.307418955,-0.881705374,0,-0.60326777
1.370149699,-0.482814624,-0.968149198,0,-1.016582555
0.224722481,-1.033069521,0.758131801,0,-1.080536575
0.190057843,-1.012432677,0.692163412,0,-1.465215232
0.155990871,-0.861801221,0.677167319,0,-1.709576861
0.172127857,-0.566754647,0.585460443,0,-1.782121719
0.172725524,-0.323784498,0.699949845,0,-1.534896478
0.173622023,-0.352551597,0.833400652,0,-1.072900274
0.284190265,-0.071221425,0.578899653,0,-0.536450137
0.550151711,0.370605432,0.140768612,0,-0.155589631
0.743197885,-0.38101527,0.13276589,0,0.031499741
0.76889753,-0.210703928,0.052738663,0,0.033408816
1.001688504,-0.388437532,-0.142571027,0,-0.403769409
1.346541885,-0.485572687,-0.560875503,0,-0.91062888
0.089649926,-1.033077301,0.156269381,0,-1.686667958
0.22083765,-0.98899498,-0.147617789,0,-2.194481967
0.040342467,-0.543102995,0.367584517,0,-2.522842905
-0.071421108,0.326456979,0.691658736,0,-2.575342473
0.082776765,0.229683601,0.099385164,0,-2.251754223
-0.06783511,0.47422534,0.329445415,0,-1.807894234
0.277018271,0.046219918,0.11366029,0,-1.50626035
0.847789465,0.103528492,-0.669164596,0,-1.071945737
1.098211591,0.088520585,-0.831598237,0,-0.749312024
1.337278059,-0.544670695,-1.000087992,0,-0.713039595
1.299326257,-0.388421972,-1.108593375,0,-0.924946945
1.424238487,-0.607969984,-1.30995918,0,-1.224671754
0.054985288,-1.033077301,0.175951753,0,-2.339571684
-0.038250635,-1.012144812,0.498295653,0,-2.71661404
-0.033469306,-0.82091265,0.569238708,0,-2.935203153
0.128498227,-0.496589377,0.267370242,0,-3.00011171
0.058870118,-0.201332739,0.44746755,0,-2.734750254
0.117740236,0.186460985,0.35013714,0,-2.33288992
0.428825478,1.084690807,-0.107964659,0,-1.880439093
0.68851143,0.472521488,-0.296929849,0,-1.275262248
0.997504841,-0.351777472,-0.660873487,0,-0.780811765
1.425732653,0.23594273,-0.910904497,0,-0.905856192
1.798078678,-0.262558618,-1.208879747,0,-1.365943321
1.802860007,-0.692509078,-1.296116633,0,-1.8374849
-0.327521062,-1.033069521,0.775074502,0,-1.900484383
-0.131785391,-1.003411595,0.822586162,0,-2.383480414
-0.188563677,-0.737735082,0.854380763,0,-2.503752153
-0.150910708,-0.486716369,0.857336723,0,-2.526661055
-0.080684933,-0.393148412,0.813213604,0,-2.351026135
0.148221211,0.392133103,0.456047046,0,-2.11334627
0.53072756,0.847396276,-0.03096549,0,-1.592168734
0.830457146,0.434040873,-0.233556937,0,-1.091991027
0.969713364,-0.084486578,-0.394548645,0,-0.760766476
1.379712357,-0.227108372,-0.594833001,0,-0.817084195
1.749368885,-0.442820771,-0.987903666,0,-1.188399325
1.957655545,-0.700857178,-1.390851566,0,-1.817439611
0.246836129,-1.033077301,-0.044735941,0,-1.117763542
0.147025878,-0.984653657,0.096357106,0,-1.482396909
0.006873161,-0.008797403,0.367945,0,-1.474760608
-0.020021817,0.701748005,0.265856214,0,-1.431806416
-0.051399291,0.949308442,0.151655199,0,-1.199853777
-0.330509393,1.44728074,0.211351184,0,-0.875310989
0.318257236,2.520595025,-0.000396531,0,-0.421905624
0.808941163,0.718607587,-0.629078886,0,-0.062044945
1.133473895,1.116951193,-0.902829678,0,0.209043737
1.75086305,0.952506083,-1.195469779,0,0.051545031
2.00068751,0.0117772,-1.395537845,0,-0.312133799
1.868902119,-0.595988555,-1.315871101,0,-0.784629916
0.163461698,-1.033077301,-0.526701714,0,-0.746448411
-0.410895493,-1.005586146,0.142571027,0,-1.21035369
-1.16305837,-0.479616983,0.321370596,0,-1.390761299
-1.276614943,0.722139774,0.363691301,0,-1.472851533
-1.438881308,1.649156145,0.317621573,0,-1.238035281
-1.396745843,1.233871265,0.430813235,0,-0.796084367
-0.486500264,0.621001733,0.081288917,0,-0.395178571
0.725865566,0.482394496,-0.841259181,0,-0.028636128
1.305302919,0.563549226,-1.117172871,0,0.089726535
1.598458176,0.170340518,-1.289051166,0,0.025772515
1.468465784,-0.681873615,-1.043634339,0,-0.260588768
1.306797084,-0.646236645,-0.553521649,0,-0.686312542
0.14523288,-1.033077301,0.267874919,0,-1.564487144
